"nav-link href","badge-label","gallery-information","badge","nav-link","listing-location","price","bed","bath","listing-floorarea","listing-floorarea 2","listing-features","listing-property-type 2","listing-property-type 3","name","hidden-sm href","hidden-sm href 2","listing-agent-phone-number","featured-action href","lazy src"
"https://www.ddproperty.com/property/the-esse-asoke-%E0%B8%94%E0%B8%B4-%E0%B9%80%E0%B8%AD%E0%B8%AA-%E0%B8%AD%E0%B9%82%E0%B8%A8%E0%B8%81-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7632730","เอเจนซี่อสังหาฯ","13","","The Esse Asoke : ดิ เอส อโศก, กรุงเทพ","333 ซอยสุขุมวิท 21 ถนนสุขุมวิท, คลองเตยเหนือ, วัฒนา, กรุงเทพ","19,000,000","2","1","74 ตร.ม.","฿256,757 / ตารางเมตร","7 นาที (500 ม.) ถึง BL22 MRT สุขุมวิท","ขายขาด","ปีที่สร้างเสร็จ: 2019","Ms.Pla","https://www.ddproperty.com/property/the-esse-asoke-%E0%B8%94%E0%B8%B4-%E0%B9%80%E0%B8%AD%E0%B8%AA-%E0%B8%AD%E0%B9%82%E0%B8%A8%E0%B8%81-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7632730#contact-agent","tel:+66870333588","+66 87 033 3588","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/hyde-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-13-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B9%84%E0%B8%AE%E0%B8%94%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-13-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7644991","เอเจนซี่อสังหาฯ","36","","Hyde สุขุมวิท 13 คอนโดมิเนียม (ไฮด์ สุขุมวิท 13 คอนโดมิเนี่ยม), กรุงเทพ","13 ซอยสุขุมวิท 13 ถนนสุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนากรุงเทพมหานคร, คลองเตยเหนือ, วัฒนา, กรุงเทพ","19,800,000","2","2","77 ตร.ม.","฿258,722 / ตารางเมตร","4 นาที (270 ม.) ถึง E3 BTS นานา","ขายขาด","ปีที่สร้างเสร็จ: 2014","Ms.Pla.","https://www.ddproperty.com/property/hyde-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-13-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B9%84%E0%B8%AE%E0%B8%94%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-13-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7644991#contact-agent","tel:+66870333588","+66 87 033 3588","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/quattro-by-sansiri-%E0%B8%84%E0%B8%A7%E0%B8%AD%E0%B8%97%E0%B9%82%E0%B8%97%E0%B8%A3-%E0%B8%9A%E0%B8%B2%E0%B8%A2-%E0%B9%81%E0%B8%AA%E0%B8%99%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7654644","เอเจนซี่อสังหาฯ","9","","Quattro by Sansiri : ควอทโทร บาย แสนสิริ, กรุงเทพ","134 ซอยทองหล่อ 4 ถนนสุขุมวิท แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร, คลองตันเหนือ, วัฒนา, กรุงเทพ","20,500,000","2","2","81 ตร.ม.","฿253,086 / ตารางเมตร","8 นาที (590 ม.) ถึง E6 BTS ทองหล่อ","ขายขาด","ปีที่สร้างเสร็จ: 2011","Ms.Pla","https://www.ddproperty.com/property/quattro-by-sansiri-%E0%B8%84%E0%B8%A7%E0%B8%AD%E0%B8%97%E0%B9%82%E0%B8%97%E0%B8%A3-%E0%B8%9A%E0%B8%B2%E0%B8%A2-%E0%B9%81%E0%B8%AA%E0%B8%99%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7654644#contact-agent","tel:+66870333588","+66 87 033 3588","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-madison-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7638837","เอเจนซี่อสังหาฯ","27","","The Madison, กรุงเทพ","- ซอยสุขุมวิท 41 ถนนสุขุมวิท, คลองตันเหนือ, วัฒนา, กรุงเทพ","24,500,000","3","3","139 ตร.ม.","฿176,259 / ตารางเมตร","4 นาที (300 ม.) ถึง E5 BTS พร้อมพงษ์","ขายขาด","ปีที่สร้างเสร็จ: 2007","Ms.Pla","https://www.ddproperty.com/property/the-madison-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7638837#contact-agent","tel:+66870333588","+66 87 033 3588","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/33-tower-condominium-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7644577","เอเจนซี่อสังหาฯ","32","","33 Tower Condominium, กรุงเทพ","399 ถนนสุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนา จังหวัดกรุงเทพมหานคร, คลองตันเหนือ, วัฒนา, กรุงเทพ","25,000,000","4","4","320 ตร.ม.","฿78,020 / ตารางเมตร","8 นาที (620 ม.) ถึง E5 BTS พร้อมพงษ์","ขายขาด","ปีที่สร้างเสร็จ: 2014","Ms.Pla","https://www.ddproperty.com/property/33-tower-condominium-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7644577#contact-agent","tel:+66870333588","+66 87 033 3588","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/lake-green-%E0%B9%80%E0%B8%A5%E0%B8%84%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7660970","เอเจนซี่อสังหาฯ","22","","Lake Green (เลคกรีน), กรุงเทพ","199 ซอยสุขุมวิท 8 ถนนสุขุมวิท แขวง/เขตคลองเตย กทม., บางบอน, กรุงเทพ","29,000,000","2","2","167 ตร.ม.","฿173,653 / ตารางเมตร","9 นาที (690 ม.) ถึง E3 BTS นานา","ขายขาด","ปีที่สร้างเสร็จ: 1997","Ms.Pla","https://www.ddproperty.com/property/lake-green-%E0%B9%80%E0%B8%A5%E0%B8%84%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7660970#contact-agent","tel:+66870333588","+66 87 033 3588","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B8%A1%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B9%80%E0%B8%A3%E0%B8%AA%E0%B8%8B%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7665373","เอเจนซี่อสังหาฯ","23","","มิลเลนเนียม เรสซิเด้นส์ แอท สุขุมวิท คอนโดมิเนียม, กรุงเทพ","- ซอยสุขุมวิท 20 ถนนสุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร, คลองเตย, คลองเตย, กรุงเทพ","32,000,000","3","4","193 ตร.ม.","฿165,803 / ตารางเมตร","9 นาที (700 ม.) ถึง E5 BTS พร้อมพงษ์","ขายขาด","ปีที่สร้างเสร็จ: 2009","Ms.Pla","https://www.ddproperty.com/property/%E0%B8%A1%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B9%80%E0%B8%A3%E0%B8%AA%E0%B8%8B%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7665373#contact-agent","tel:+66870333588","+66 87 033 3588","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/saichol-mansion-%E0%B8%AA%E0%B8%B2%E0%B8%A2%E0%B8%8A%E0%B8%A5-%E0%B9%81%E0%B8%A1%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7634412","เอเจนซี่อสังหาฯ","22","","Saichol Mansion : สายชล แมนชั่น, กรุงเทพ","1349/1-208  ถนน เจริญนคร, บางลำภูล่าง, คลองสาน, กรุงเทพ","70,000,000","5","7","708 ตร.ม.","฿98,870 / ตารางเมตร","10 นาที (750 ม.) ถึง S6 BTS สะพานตากสิน","ขายขาด","ปีที่สร้างเสร็จ: 1993","Ms.Pla","https://www.ddproperty.com/property/saichol-mansion-%E0%B8%AA%E0%B8%B2%E0%B8%A2%E0%B8%8A%E0%B8%A5-%E0%B9%81%E0%B8%A1%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7634412#contact-agent","tel:+66870333588","+66 87 033 3588","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/whizdom-%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9B%E0%B8%B8%E0%B8%93%E0%B8%93%E0%B8%A7%E0%B8%B4%E0%B8%96%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768447","","16","","Whizdom สถานีปุณณวิถี, กรุงเทพ","- ซอยพงษ์เวชอนุสรณ์ 1, บางจาก, พระโขนง, กรุงเทพ","3,890,000","","","47 ตร.ม.","฿82,766 / ตารางเมตร","1 นาที (100 ม.) ถึง E11 BTS ปุณณวิถี","ขายขาด","ปีที่สร้างเสร็จ: 2013","White House","https://www.ddproperty.com/property/whizdom-%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9B%E0%B8%B8%E0%B8%93%E0%B8%93%E0%B8%A7%E0%B8%B4%E0%B8%96%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768447#contact-agent","tel:+66615245598","+66 61 524 5598","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/ph011-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-10671453","","19","","PH011, เชียงใหม่","สันผีเสื้อ, เมืองเชียงใหม่, เชียงใหม่","3,500,000","2","2","73 ตร.ม.","฿47,899 / ตารางเมตร","","ขายขาด","","ปุริมปรัชญ์","https://www.ddproperty.com/property/ph011-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-10671453#contact-agent","tel:+66875654857","+66 87 565 4857","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-viva-condo-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B9%88%E0%B8%B2-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-68-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768445","","18","","The Viva Condo (เดอะ วีว่า เพชรเกษม 68), กรุงเทพ","ซอยเพชรเกษม 68 ถนนเพชรเกษม, บางแคเหนือ, บางแค, กรุงเทพ","2,790,000","","","48 ตร.ม.","฿58,125 / ตารางเมตร","8 นาที (620 ม.) ถึง BL37 MRT บางแค","ขายขาด","ปีที่สร้างเสร็จ: 2015","White House","https://www.ddproperty.com/property/the-viva-condo-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B9%88%E0%B8%B2-%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%A1-68-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768445#contact-agent","tel:+66615245598","+66 61 524 5598","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/ph012-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%AA%E0%B8%A1%E0%B8%AB%E0%B8%B4%E0%B8%94%E0%B8%A5-48-25-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-4-%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%94%E0%B8%AD%E0%B8%A2-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%9A%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-7-%E0%B8%99%E0%B8%B2%E0%B8%97%E0%B8%B5-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-10713758","","15","","PH012 ขายด่วน คอนโดวันพลัสมหิดล 48.25 ตรม.ชั้น 4 วิวดอย จากสนามบินเพียง 7 นาที, เชียงใหม่","ช้างคลาน, เมืองเชียงใหม่, เชียงใหม่","1,690,000","1","1","48 ตร.ม.","฿35,026 / ตารางเมตร","","ขายขาด","","ปุริมปรัชญ์","https://www.ddproperty.com/property/ph012-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%AA%E0%B8%A1%E0%B8%AB%E0%B8%B4%E0%B8%94%E0%B8%A5-48-25-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-4-%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%94%E0%B8%AD%E0%B8%A2-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%9A%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-7-%E0%B8%99%E0%B8%B2%E0%B8%97%E0%B8%B5-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-10713758#contact-agent","tel:+66875654857","+66 87 565 4857","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/condo-u-ratchayothin-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%A2%E0%B8%B9-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%B4%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768441","","15","","Condo U Ratchayothin : คอนโด ยู รัชโยธิน, กรุงเทพ","ซอยเสนานิคม 1 ถนนพหลโยธิน, เสนานิคม, จตุจักร, กรุงเทพ","1,950,000","","","32 ตร.ม.","฿60,938 / ตารางเมตร","11 นาที (830 ม.) ถึง N12 BTS เสนานิคม","ขายขาด","ปีที่สร้างเสร็จ: 2014","White House","https://www.ddproperty.com/property/condo-u-ratchayothin-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%A2%E0%B8%B9-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%B4%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768441#contact-agent","tel:+66615245598","+66 61 524 5598","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-tree-interchange-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%97%E0%B8%A3%E0%B8%B5-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%8A%E0%B8%99%E0%B8%88%E0%B9%8C-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768436","","32","","The Tree Interchange : เดอะ ทรี อินเตอร์เชนจ์, กรุงเทพ","ถนนประชาราษฎร์ สาย 2, บางซื่อ, บางซื่อ, กรุงเทพ","4,800,000","","","70 ตร.ม.","฿68,571 / ตารางเมตร","6 นาที (480 ม.) ถึง BL09 MRT บางโพ","ขายขาด","ปีที่สร้างเสร็จ: 2014","White House","https://www.ddproperty.com/property/the-tree-interchange-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%97%E0%B8%A3%E0%B8%B5-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%8A%E0%B8%99%E0%B8%88%E0%B9%8C-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10768436#contact-agent","tel:+66615245598","+66 61 524 5598","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/207?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
