"nav-link href","gallery-information","badge","nav-link","listing-location","price","bed","bath","listing-floorarea","listing-floorarea 2","listing-features","listing-property-type 2","listing-property-type 3","listing-recency","name","hidden-sm href","hidden-sm href 2","listing-agent-phone-number","featured-action href","lazy src","badge-label"
"https://www.ddproperty.com/property/lumpini-park-rama-9-ratchada-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10708565","39","LiveTour","Lumpini Park Rama 9 - Ratchada : ลุมพินี พาร์ค พระราม 9 - รัชดา, กรุงเทพ","888 จตุรทิศ, บางกะปิ, ห้วยขวาง, กรุงเทพ","2,790,000","1","1","30 ตร.ม.","฿93,000 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2014","21 ชั่วโมง","Phenomenal Estate","https://www.ddproperty.com/property/lumpini-park-rama-9-ratchada-%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10708565#contact-agent","tel:+66992524915","+66 99 252 4915","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/bright-sukhumvit-24-%E0%B9%84%E0%B8%9A%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-24-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10753846","18","LiveTour","Bright Sukhumvit 24 : ไบร์ท สุขุมวิท 24, กรุงเทพ","ถนนสุขุมวิท 24, คลองตัน, คลองเตย, กรุงเทพ","37,000,000","3","3","176 ตร.ม.","฿210,227 / ตารางเมตร","10 นาที (760 ม.) ถึง E5 BTS พร้อมพงษ์","ขายขาด","ปีที่สร้างเสร็จ: 2009","21 ชั่วโมง","บริษัท แอคคอม เอเซีย จำกัด","https://www.ddproperty.com/property/bright-sukhumvit-24-%E0%B9%84%E0%B8%9A%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-24-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10753846#contact-agent","tel:+66814221412","+66 81 422 1412","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/nara-9-%E0%B8%AA%E0%B8%B2%E0%B8%97%E0%B8%A3-%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A7%E0%B8%B2%E0%B8%AA-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10517116","23","LiveTour","Nara 9 สาทร-นราธิวาส, กรุงเทพ","ถนนนราธิวาสราช แขวงทุ่งมหาเมฆ เขตสาทร กทม., สาทร, กรุงเทพ","6,290,000","1","1","39 ตร.ม.","฿161,282 / ตารางเมตร","2 นาที (120 ม.) ถึง B2 BRT อาคารสงเคราะห์","ขายขาด","ปีที่สร้างเสร็จ: 2016","21 ชั่วโมง","Phenomenal Estate","https://www.ddproperty.com/property/nara-9-%E0%B8%AA%E0%B8%B2%E0%B8%97%E0%B8%A3-%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A7%E0%B8%B2%E0%B8%AA-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10517116#contact-agent","tel:+66992524915","+66 99 252 4915","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/urbano-absolute-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10529773","10","LiveTour","Urbano Absolute, กรุงเทพ","543 ถนนตากสิน แขวงคลองต้นไทร เขตคลองสาน กรุงเทพมหานคร, คลองต้นไทร, คลองสาน, กรุงเทพ","4,430,000","1","1","38 ตร.ม.","฿116,579 / ตารางเมตร","5 นาที (350 ม.) ถึง G1 BTS กรุงธนบุรี","ขายขาด","ปีที่สร้างเสร็จ: 2013","21 ชั่วโมง","Phenomenal Estate","https://www.ddproperty.com/property/urbano-absolute-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10529773#contact-agent","tel:+66992524915","+66 99 252 4915","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/the-issara-sathorn-%E0%B8%94%E0%B8%B4-%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%AA%E0%B8%A3%E0%B8%B0-%E0%B8%AA%E0%B8%B2%E0%B8%97%E0%B8%A3-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10769378","20","LiveTour","The Issara Sathorn : ดิ อิสสระ สาทร, กรุงเทพ","ถนนจันทน์, ทุ่งมหาเมฆ, สาทร, กรุงเทพ","18,500,000","2","2","88 ตร.ม.","฿209,822 / ตารางเมตร","8 นาที (580 ม.) ถึง B4 BRT ถนนจันทน์","ขายขาด","","21 ชั่วโมง","Caveman Property","https://www.ddproperty.com/property/the-issara-sathorn-%E0%B8%94%E0%B8%B4-%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%AA%E0%B8%A3%E0%B8%B0-%E0%B8%AA%E0%B8%B2%E0%B8%97%E0%B8%A3-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10769378#contact-agent","tel:+66959164745","+66 95 916 4745","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/centric-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%AA%E0%B8%B2%E0%B8%A3-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-8098639","23","","CENTRIC รัชดา-สุทธิสาร, กรุงเทพ","- ถนนสุทธิสารวินิจฉัย, ดินแดง, ดินแดง, กรุงเทพ","3,480,000","1","1","32 ตร.ม.","฿108,648 / ตารางเมตร","1 นาที (50 ม.) ถึง BL17 MRT สุทธิสาร","ขายขาด","ปีที่สร้างเสร็จ: 2013","21 ชั่วโมง","Bangkok Smile Property","https://www.ddproperty.com/property/centric-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%AA%E0%B8%B2%E0%B8%A3-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-8098639#contact-agent","tel:+66865622596","+66 86 562 2596","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%A7%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9F%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%94-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A14-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10400597","12","LiveTour","เดอะ วอเตอร์ฟอร์ด พระราม4 คอนโดมิเนียม, กรุงเทพ","- ซอยภูมิจิตร ถนนพระราม 4, พระโขนง, คลองเตย, กรุงเทพ","2,650,000","1","1","45 ตร.ม.","฿58,889 / ตารางเมตร","10 นาที (770 ม.) ถึง E8 BTS พระโขนง","ขายขาด","ปีที่สร้างเสร็จ: 1998","21 ชั่วโมง","Phenomenal Estate","https://www.ddproperty.com/property/%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%A7%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9F%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%94-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A14-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10400597#contact-agent","tel:+66992524915","+66 99 252 4915","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/belle-grand-rama-9-%E0%B9%80%E0%B8%9A%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10753809","16","LiveTour","Belle Grand Rama 9 : เบลล์ แกรนด์ พระราม 9, กรุงเทพ","131 ถนนพระราม 9, ห้วยขวาง, ห้วยขวาง, กรุงเทพ","22,500,000","3","3","108 ตร.ม.","฿208,141 / ตารางเมตร","7 นาที (540 ม.) ถึง BL20 MRT พระราม 9","ขายขาด","ปีที่สร้างเสร็จ: 2015","21 ชั่วโมง","บริษัท แอคคอม เอเซีย จำกัด","https://www.ddproperty.com/property/belle-grand-rama-9-%E0%B9%80%E0%B8%9A%E0%B8%A5%E0%B8%A5%E0%B9%8C-%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10753809#contact-agent","tel:+66814221412","+66 81 422 1412","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/the-tempo-grand-wutthakat-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10227029","38","LiveTour","THE TEMPO GRAND WUTTHAKAT, กรุงเทพ","- ถนนราชพฤกษ์, บางค้อ, จอมทอง, กรุงเทพ","2,600,000","1","1","30 ตร.ม.","฿85,358 / ตารางเมตร","1 นาที (100 ม.) ถึง S11 BTS วุฒากาศ","ขายขาด","ปีที่สร้างเสร็จ: 2014","21 ชั่วโมง","Phenomenal Estate","https://www.ddproperty.com/property/the-tempo-grand-wutthakat-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10227029#contact-agent","tel:+66992524915","+66 99 252 4915","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/rhythm-sathorn-narathiwas-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10769614","29","LiveTour","Rhythm Sathorn-Narathiwas, กรุงเทพ","651 ถนนนราธิวาสราชนครินทร์ แขวงทุ่งมหาเมฆ เขตสาทร กรุงเทพมหานคร, ทุ่งมหาเมฆ, สาทร, กรุงเทพ","35,000","2","2","61 ตร.ม.","฿574 / ตารางเมตร","3 นาที (210 ม.) ถึง B2 BRT อาคารสงเคราะห์","ขายขาด","ปีที่สร้างเสร็จ: 2014","21 ชั่วโมง","Caveman Property","https://www.ddproperty.com/property/rhythm-sathorn-narathiwas-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10769614#contact-agent","tel:+66959164745","+66 95 916 4745","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%9A%E0%B8%B5%E0%B8%8A-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-8071080","29","","พาร์คบีช คอนโด, ชลบุรี","Soi Na Kluea Na Kluea, นาเกลือ, บางละมุง, ชลบุรี","25,000,000","3","2","174 ตร.ม.","฿143,678 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 1997","21 ชั่วโมง","Bangkok Smile Property","https://www.ddproperty.com/property/%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%9A%E0%B8%B5%E0%B8%8A-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-8071080#contact-agent","tel:+66865622596","+66 86 562 2596","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/the-tempo-grand-wutthakat-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10402955","40","LiveTour","THE TEMPO GRAND WUTTHAKAT, กรุงเทพ","- ถนนราชพฤกษ์, บางค้อ, จอมทอง, กรุงเทพ","2,700,000","1","1","31 ตร.ม.","฿87,097 / ตารางเมตร","1 นาที (100 ม.) ถึง S11 BTS วุฒากาศ","ขายขาด","ปีที่สร้างเสร็จ: 2014","21 ชั่วโมง","Phenomenal Estate","https://www.ddproperty.com/property/the-tempo-grand-wutthakat-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10402955#contact-agent","tel:+66992524915","+66 99 252 4915","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/skyline-rattanathibet-%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B9%80%E0%B8%9A%E0%B8%A8%E0%B8%A3%E0%B9%8C-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-8717452","23","","Skyline Rattanathibet : สกายไลน์ รัตนาธิเบศร์, นนทบุรี","411 ถนน รัตนาธิเบศร์, บางกระสอ, เมืองนนทบุรี, นนทบุรี","2,090,000","1","1","31 ตร.ม.","฿67,419 / ตารางเมตร","5 นาที (350 ม.) ถึง PP09 MRT แยกนนทบุรี 1","ขายขาด","ปีที่สร้างเสร็จ: 2017","21 ชั่วโมง","Bangkok Smile Property","https://www.ddproperty.com/property/skyline-rattanathibet-%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B8%A2%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B9%80%E0%B8%9A%E0%B8%A8%E0%B8%A3%E0%B9%8C-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-8717452#contact-agent","tel:+66865622596","+66 86 562 2596","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/chewathai-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87-%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%A2-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7890073","17","","CHEWATHAI @ รามคำแหง (ชีวาทัย แอท รามคำแหง), กรุงเทพ","2849 ถนนรามคำแหง แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร, หัวหมาก, บางกะปิ, กรุงเทพ","2,200,000","1","1","30 ตร.ม.","฿73,333 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2013","21 ชั่วโมง","Bangkok Smile Property","https://www.ddproperty.com/property/chewathai-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87-%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%A2-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7890073#contact-agent","tel:+66865622596","+66 86 562 2596","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
"https://www.ddproperty.com/property/the-trust-residence-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A13-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10531908","25","LiveTour","The Trust Residence รัชดา-พระราม3, กรุงเทพ","ถนน สาธุประดิษฐ์, ช่องนนทรี, ยานนาวา, กรุงเทพ","2,700,000","1","1","40 ตร.ม.","฿67,500 / ตารางเมตร","13 นาที (940 ม.) ถึง B4 BRT ถนนจันทน์","ปีที่สร้างเสร็จ: 2014","","21 ชั่วโมง","Phenomenal Estate","https://www.ddproperty.com/property/the-trust-residence-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A13-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10531908#contact-agent","tel:+66992524915","+66 99 252 4915","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/156?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","เอเจนซี่อสังหาฯ"
